정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,시도,시군구,읍면동
CAB285001314,명덕리종점,36.8224656,127.2549151,2025-10-31,1314,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001315,명덕리,36.8236277,127.265214,2025-10-31,1315,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001316,명덕리,36.8237225,127.2652922,2025-10-31,1316,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001317,오곡리,36.82483609,127.2757845,2025-10-31,1317,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001318,오곡리,36.8249984,127.275747,2025-10-31,1318,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001319,오곡리(종점),36.824962,127.283918,2025-10-31,1319,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001320,요방1리,36.8517011,127.1768478,2025-10-31,1320,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001321,요방1리,36.8516075,127.1769132,2025-10-31,1321,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001322,망향휴게소,36.8558857,127.1805242,2025-10-31,1322,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001323,망향휴게소,36.8563546,127.1805952,2025-10-31,1323,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001324,석교1리,36.8608939,127.1841101,2025-10-31,1324,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001325,석교1리,36.8608491,127.1842337,2025-10-31,1325,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001326,문덕2리,36.866376,127.1845812,2025-10-31,1326,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001327,문덕2리,36.8663809,127.1847382,2025-10-31,1327,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001328,문덕1리,36.8742204,127.1869221,2025-10-31,1328,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001329,문덕1리,36.8743373,127.1868374,2025-10-31,1329,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001330,성거읍행정복지센터,36.87723962,127.1984507,2025-10-31,1330,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001331,성거읍행정복지센터,36.8774235,127.1985058,2025-10-31,1331,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001332,성거 SKC,36.87649118,127.2011253,2025-10-31,1332,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001333,천흥리(종점),36.87321641,127.2106143,2025-10-31,1333,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001335,충청연수원 입구,36.87891961,127.1748591,2025-10-31,1335,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001336,남산1리,36.8876529,127.1757929,2025-10-31,1336,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001337,남산1리,36.8876211,127.1757033,2025-10-31,1337,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001338,정촌리,36.8917588,127.1857809,2025-10-31,1338,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001339,정촌리,36.89171138,127.18587,2025-10-31,1339,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001340,삼곡리종점,36.9004556,127.1876489,2025-10-31,1340,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001341,삼곡리종점,36.9005085,127.1875364,2025-10-31,1341,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001342,충청연수원 입구,36.87869963,127.1740057,2025-10-31,1342,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001348,남산리 대덕가스,36.893464,127.163562,2025-10-31,1348,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001350,충남테크노파크,36.886999,127.157575,2025-10-31,1350,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001351,충남테크노파크,36.887797,127.158353,2025-10-31,1351,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001352,군서2리,36.8977867,127.1649583,2025-10-31,1352,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001353,군서2리,36.897111,127.165074,2025-10-31,1353,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001354,군동2리,36.9004204,127.1638636,2025-10-31,1354,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001355,군동2리,36.9003615,127.1637572,2025-10-31,1355,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001356,매주3리,36.9088166,127.1210541,2025-10-31,1356,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001357,매주3리,36.90896889,127.1209794,2025-10-31,1357,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001358,이화아파트,36.9035028,127.109089,2025-10-31,1358,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001359,이화아파트,36.90366295,127.1091424,2025-10-31,1359,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001360,두진아파트,36.90549174,127.1012771,2025-10-31,1360,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001361,대영한아름아파트,36.9044669,127.1126042,2025-10-31,1361,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001362,대영한아름아파트,36.904837,127.113528,2025-10-31,1362,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001363,왕림리,36.91604744,127.1028659,2025-10-31,1363,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001364,왕림리,36.91594399,127.1030122,2025-10-31,1364,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001365,왕림리(종점),36.9144512,127.0973567,2025-10-31,1365,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001366,왕림2리(각금),36.9259803,127.1028752,2025-10-31,1366,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001367,왕림2리(각금),36.92586554,127.1028814,2025-10-31,1367,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001368,왕림3리,36.9286817,127.0886219,2025-10-31,1368,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001369,왕림3리,36.92848652,127.0885753,2025-10-31,1369,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001370,신방초등학교,36.9283766,127.0857728,2025-10-31,1370,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001371,신방초등학교,36.9284345,127.0858538,2025-10-31,1371,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001372,신방1리,36.9312728,127.0803419,2025-10-31,1372,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001373,신방리(종점),36.9343674,127.0817159,2025-10-31,1373,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001374,신방1리,36.9311334,127.0804325,2025-10-31,1374,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001375,왕림2리,36.927665,127.0953627,2025-10-31,1375,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001376,왕림2리,36.92747398,127.0953416,2025-10-31,1376,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285071774,쌍용역(종합터미널방면),36.794114,127.121849,2025-10-31,71774,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,쌍용2동
CAB285071775,쌍용역(방아다리공원방면),36.793798,127.120947,2025-10-31,71775,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,쌍용2동
CAB285071778,이노골(죽계1리),36.796779,127.389565,2025-10-31,71778,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285071779,양령리(상령길),36.96623,127.151969,2025-10-31,71779,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285071780,직산역한화꿈에그린,36.873583,127.147447,2025-10-31,71780,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285071781,장산2리 경로당,36.73144,127.299737,2025-10-31,1781,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,수신면
CAB285071782,용원5리,36.757889,127.21697,2025-10-31,0,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285071783,용원5리,36.757558,127.217072,2025-10-31,0,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285071784,메가도매센터농산물도매시장,36.860448,127.151738,2025-10-31,71784,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285071785,한기대(두정),36.839204,127.144969,2025-10-31,71785,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285071786,부성1동행정복지센터,36.84278,127.151996,2025-10-31,71786,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285071788,목천읍 덕전리,36.818422,127.221111,2025-10-31,71788,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071789,목천읍 덕전리,36.81831,127.221256,2025-10-31,71789,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071790,매성리,36.814295,127.31641,2025-10-31,71790,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071791,매성리,36.81429,127.316598,2025-10-31,71791,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071792,탑원리,36.766377,127.320036,2025-10-31,71792,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071793,탑원리,36.76633,127.320551,2025-10-31,71793,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285071794,목천읍 덕전리 유왕별서펜션,36.828122,127.212914,2025-10-31,71794,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071795,목천읍 덕전리 유왕별서펜션,36.828053,127.21285,2025-10-31,71795,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071796,성거읍 신월2리,36.871306,127.149196,2025-10-31,71796,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285071799,풍세면 남관리,36.750458,127.131482,2025-10-31,71799,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285071800,풍세면 남관리,36.750557,127.131536,2025-10-31,71800,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285071801,업성동 태양,36.853525,127.127287,2025-10-31,71801,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285071802,업성동 태양,36.853482,127.127389,2025-10-31,71802,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285071803,광덕면 차령고개,36.65413,127.125539,2025-10-31,71803,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285071804,광덕면 차령고개,36.65422,127.125399,2025-10-31,71804,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285071805,안서코아루,36.829256,127.184848,2025-10-31,71805,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
CAB285071806,안서코아루,36.82905,127.184944,2025-10-31,71806,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
CAB285071807,구룡호두광장,36.771989,127.14278,2025-10-31,71807,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071808,구룡호두광장,36.772002,127.142984,2025-10-31,71808,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071809,청당벽산블루밍,36.779139,127.158503,2025-10-31,71809,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071810,청당벽산블루밍,36.779139,127.158642,2025-10-31,71810,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071811,청당벽산블루밍 남문,36.778263,127.155778,2025-10-31,71811,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071812,청당벽산블루밍 남문,36.778125,127.155794,2025-10-31,71812,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071813,"청당한양수자인블루시티,청당서희스타힐스",36.779195,127.150317,2025-10-31,71813,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071814,"청당한양수자인블루시티,청당서희스타힐스",36.779066,127.150322,2025-10-31,71814,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285071815,첨단산업단지,36.883841,127.109386,2025-10-31,0,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285071816,남서울대학교,36.91266,127.135581,2025-10-31,71816,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285071817,남서울대학교,36.912618,127.135313,2025-10-31,71817,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285071834,와룡리,36.955664,127.09825,2025-10-31,71834,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285071835,와룡리,36.95554,127.098368,2025-10-31,71835,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285071841,용연호수마을,36.807444,127.227559,2025-10-31,71841,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071842,용연호수마을,36.807461,127.227334,2025-10-31,71842,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285071843,제5산단,36.740924,127.255009,2025-10-31,71843,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285071844,신방초원아파트북문,36.788389,127.126815,2025-10-31,71844,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신방동
